127.0.0.1 - - [10/Jun/2016:15:12:17 +0530] "GET /StayBookish/img/portfolio/dreams-preview.png HTTP/1.1" 404 1039
127.0.0.1 - - [10/Jun/2016:15:12:17 +0530] "GET /StayBookish/img/map-image.png HTTP/1.1" 304 -
127.0.0.1 - - [10/Jun/2016:15:12:17 +0530] "GET /StayBookish/img/header-bg.jpg HTTP/1.1" 200 1464620
127.0.0.1 - - [10/Jun/2016:15:12:19 +0530] "GET /StayBookish/index.jsp HTTP/1.1" 200 27811
127.0.0.1 - - [10/Jun/2016:15:12:19 +0530] "GET /StayBookish/css/bootstrap.min.css HTTP/1.1" 304 -
127.0.0.1 - - [10/Jun/2016:15:12:19 +0530] "GET /StayBookish/css/agency.css HTTP/1.1" 304 -
127.0.0.1 - - [10/Jun/2016:15:12:19 +0530] "GET /StayBookish/font-awesome/css/font-awesome.min.css HTTP/1.1" 304 -
127.0.0.1 - - [10/Jun/2016:15:12:19 +0530] "GET /StayBookish/js/bootstrap.min.js HTTP/1.1" 304 -
127.0.0.1 - - [10/Jun/2016:15:12:19 +0530] "GET /StayBookish/js/contact_me.js HTTP/1.1" 304 -
127.0.0.1 - - [10/Jun/2016:15:12:19 +0530] "GET /StayBookish/js/classie.js HTTP/1.1" 304 -
127.0.0.1 - - [10/Jun/2016:15:12:19 +0530] "GET /StayBookish/js/jqBootstrapValidation.js HTTP/1.1" 304 -
127.0.0.1 - - [10/Jun/2016:15:12:19 +0530] "GET /StayBookish/js/jquery.js HTTP/1.1" 304 -
127.0.0.1 - - [10/Jun/2016:15:12:19 +0530] "GET /StayBookish/js/cbpAnimatedHeader.js HTTP/1.1" 304 -
127.0.0.1 - - [10/Jun/2016:15:12:19 +0530] "GET /StayBookish/js/agency.js HTTP/1.1" 304 -
127.0.0.1 - - [10/Jun/2016:15:12:19 +0530] "GET /StayBookish/img/portfolio/treehouse-preview.png HTTP/1.1" 404 1045
127.0.0.1 - - [10/Jun/2016:15:12:19 +0530] "GET /StayBookish/img/portfolio/startup-framework-preview.png HTTP/1.1" 404 1061
127.0.0.1 - - [10/Jun/2016:15:12:19 +0530] "GET /StayBookish/img/portfolio/roundicons-free.png HTTP/1.1" 404 1041
127.0.0.1 - - [10/Jun/2016:15:12:19 +0530] "GET /StayBookish/img/portfolio/escape-preview.png HTTP/1.1" 404 1039
127.0.0.1 - - [10/Jun/2016:15:12:19 +0530] "GET /StayBookish/img/portfolio/golden-preview.png HTTP/1.1" 404 1039
127.0.0.1 - - [10/Jun/2016:15:12:19 +0530] "GET /StayBookish/img/about/1.jpg HTTP/1.1" 304 -
127.0.0.1 - - [10/Jun/2016:15:12:19 +0530] "GET /StayBookish/img/about/2.jpg HTTP/1.1" 304 -
127.0.0.1 - - [10/Jun/2016:15:12:19 +0530] "GET /StayBookish/img/portfolio/dreams-preview.png HTTP/1.1" 404 1039
127.0.0.1 - - [10/Jun/2016:15:12:19 +0530] "GET /StayBookish/img/about/3.jpg HTTP/1.1" 304 -
127.0.0.1 - - [10/Jun/2016:15:12:19 +0530] "GET /StayBookish/img/about/4.jpg HTTP/1.1" 304 -
127.0.0.1 - - [10/Jun/2016:15:12:19 +0530] "GET /StayBookish/img/team/2.jpg HTTP/1.1" 304 -
127.0.0.1 - - [10/Jun/2016:15:12:19 +0530] "GET /StayBookish/img/team/1.jpg HTTP/1.1" 304 -
127.0.0.1 - - [10/Jun/2016:15:12:19 +0530] "GET /StayBookish/img/team/3.jpg HTTP/1.1" 304 -
127.0.0.1 - - [10/Jun/2016:15:12:19 +0530] "GET /StayBookish/img/logos/envato.jpg HTTP/1.1" 304 -
127.0.0.1 - - [10/Jun/2016:15:12:19 +0530] "GET /StayBookish/img/logos/designmodo.jpg HTTP/1.1" 304 -
127.0.0.1 - - [10/Jun/2016:15:12:19 +0530] "GET /StayBookish/img/logos/themeforest.jpg HTTP/1.1" 304 -
127.0.0.1 - - [10/Jun/2016:15:12:19 +0530] "GET /StayBookish/img/logos/creative-market.jpg HTTP/1.1" 304 -
127.0.0.1 - - [10/Jun/2016:15:12:19 +0530] "GET /StayBookish/img/map-image.png HTTP/1.1" 304 -
127.0.0.1 - - [10/Jun/2016:15:12:19 +0530] "GET /StayBookish/img/header-bg.jpg HTTP/1.1" 304 -
127.0.0.1 - - [10/Jun/2016:15:13:21 +0530] "GET /StayBookish/index.jsp HTTP/1.1" 200 27811
127.0.0.1 - - [10/Jun/2016:15:13:21 +0530] "GET /StayBookish/css/bootstrap.min.css HTTP/1.1" 304 -
127.0.0.1 - - [10/Jun/2016:15:13:21 +0530] "GET /StayBookish/css/agency.css HTTP/1.1" 304 -
127.0.0.1 - - [10/Jun/2016:15:13:21 +0530] "GET /StayBookish/font-awesome/css/font-awesome.min.css HTTP/1.1" 304 -
127.0.0.1 - - [10/Jun/2016:15:13:21 +0530] "GET /StayBookish/js/bootstrap.min.js HTTP/1.1" 304 -
127.0.0.1 - - [10/Jun/2016:15:13:21 +0530] "GET /StayBookish/js/classie.js HTTP/1.1" 304 -
127.0.0.1 - - [10/Jun/2016:15:13:21 +0530] "GET /StayBookish/js/jquery.js HTTP/1.1" 304 -
127.0.0.1 - - [10/Jun/2016:15:13:21 +0530] "GET /StayBookish/js/cbpAnimatedHeader.js HTTP/1.1" 304 -
127.0.0.1 - - [10/Jun/2016:15:13:21 +0530] "GET /StayBookish/js/jqBootstrapValidation.js HTTP/1.1" 304 -
127.0.0.1 - - [10/Jun/2016:15:13:21 +0530] "GET /StayBookish/js/agency.js HTTP/1.1" 304 -
127.0.0.1 - - [10/Jun/2016:15:13:21 +0530] "GET /StayBookish/js/contact_me.js HTTP/1.1" 304 -
127.0.0.1 - - [10/Jun/2016:15:13:21 +0530] "GET /StayBookish/img/portfolio/golden-preview.png HTTP/1.1" 404 1039
127.0.0.1 - - [10/Jun/2016:15:13:21 +0530] "GET /StayBookish/img/portfolio/dreams-preview.png HTTP/1.1" 404 1039
127.0.0.1 - - [10/Jun/2016:15:13:21 +0530] "GET /StayBookish/img/portfolio/startup-framework-preview.png HTTP/1.1" 404 1061
127.0.0.1 - - [10/Jun/2016:15:13:21 +0530] "GET /StayBookish/img/about/2.jpg HTTP/1.1" 304 -
127.0.0.1 - - [10/Jun/2016:15:13:21 +0530] "GET /StayBookish/img/about/3.jpg HTTP/1.1" 304 -
127.0.0.1 - - [10/Jun/2016:15:13:21 +0530] "GET /StayBookish/img/about/1.jpg HTTP/1.1" 304 -
127.0.0.1 - - [10/Jun/2016:15:13:21 +0530] "GET /StayBookish/img/portfolio/treehouse-preview.png HTTP/1.1" 404 1045
127.0.0.1 - - [10/Jun/2016:15:13:21 +0530] "GET /StayBookish/img/team/2.jpg HTTP/1.1" 304 -
127.0.0.1 - - [10/Jun/2016:15:13:21 +0530] "GET /StayBookish/img/portfolio/escape-preview.png HTTP/1.1" 404 1039
127.0.0.1 - - [10/Jun/2016:15:13:21 +0530] "GET /StayBookish/img/about/4.jpg HTTP/1.1" 304 -
127.0.0.1 - - [10/Jun/2016:15:13:21 +0530] "GET /StayBookish/img/team/3.jpg HTTP/1.1" 304 -
127.0.0.1 - - [10/Jun/2016:15:13:21 +0530] "GET /StayBookish/img/logos/designmodo.jpg HTTP/1.1" 304 -
127.0.0.1 - - [10/Jun/2016:15:13:21 +0530] "GET /StayBookish/img/logos/themeforest.jpg HTTP/1.1" 304 -
127.0.0.1 - - [10/Jun/2016:15:13:21 +0530] "GET /StayBookish/img/logos/envato.jpg HTTP/1.1" 304 -
127.0.0.1 - - [10/Jun/2016:15:13:21 +0530] "GET /StayBookish/img/portfolio/roundicons-free.png HTTP/1.1" 404 1041
127.0.0.1 - - [10/Jun/2016:15:13:21 +0530] "GET /StayBookish/img/team/1.jpg HTTP/1.1" 304 -
127.0.0.1 - - [10/Jun/2016:15:13:21 +0530] "GET /StayBookish/img/logos/creative-market.jpg HTTP/1.1" 304 -
127.0.0.1 - - [10/Jun/2016:15:13:21 +0530] "GET /StayBookish/img/header-bg.jpg HTTP/1.1" 304 -
127.0.0.1 - - [10/Jun/2016:15:13:21 +0530] "GET /StayBookish/img/map-image.png HTTP/1.1" 304 -
127.0.0.1 - - [10/Jun/2016:15:19:04 +0530] "GET /StayBookish/index.jsp HTTP/1.1" 200 28287
127.0.0.1 - - [10/Jun/2016:15:19:04 +0530] "GET /StayBookish/css/bootstrap.min.css HTTP/1.1" 304 -
127.0.0.1 - - [10/Jun/2016:15:19:04 +0530] "GET /StayBookish/font-awesome/css/font-awesome.min.css HTTP/1.1" 304 -
127.0.0.1 - - [10/Jun/2016:15:19:04 +0530] "GET /StayBookish/css/agency.css HTTP/1.1" 304 -
127.0.0.1 - - [10/Jun/2016:15:19:06 +0530] "GET /StayBookish/js/jquery.js HTTP/1.1" 304 -
127.0.0.1 - - [10/Jun/2016:15:19:06 +0530] "GET /StayBookish/js/bootstrap.min.js HTTP/1.1" 304 -
127.0.0.1 - - [10/Jun/2016:15:19:06 +0530] "GET /StayBookish/js/classie.js HTTP/1.1" 304 -
127.0.0.1 - - [10/Jun/2016:15:19:06 +0530] "GET /StayBookish/js/jqBootstrapValidation.js HTTP/1.1" 304 -
127.0.0.1 - - [10/Jun/2016:15:19:06 +0530] "GET /StayBookish/js/cbpAnimatedHeader.js HTTP/1.1" 304 -
127.0.0.1 - - [10/Jun/2016:15:19:06 +0530] "GET /StayBookish/img/portfolio/roundicons-free.png HTTP/1.1" 404 1041
127.0.0.1 - - [10/Jun/2016:15:19:06 +0530] "GET /StayBookish/img/portfolio/golden-preview.png HTTP/1.1" 404 1039
127.0.0.1 - - [10/Jun/2016:15:19:06 +0530] "GET /StayBookish/js/agency.js HTTP/1.1" 304 -
127.0.0.1 - - [10/Jun/2016:15:19:06 +0530] "GET /StayBookish/js/contact_me.js HTTP/1.1" 304 -
127.0.0.1 - - [10/Jun/2016:15:19:06 +0530] "GET /StayBookish/img/portfolio/startup-framework-preview.png HTTP/1.1" 404 1061
127.0.0.1 - - [10/Jun/2016:15:19:06 +0530] "GET /StayBookish/img/portfolio/treehouse-preview.png HTTP/1.1" 404 1045
127.0.0.1 - - [10/Jun/2016:15:19:06 +0530] "GET /StayBookish/img/portfolio/escape-preview.png HTTP/1.1" 404 1039
127.0.0.1 - - [10/Jun/2016:15:19:06 +0530] "GET /StayBookish/img/about/2.jpg HTTP/1.1" 304 -
127.0.0.1 - - [10/Jun/2016:15:19:06 +0530] "GET /StayBookish/img/portfolio/dreams-preview.png HTTP/1.1" 404 1039
127.0.0.1 - - [10/Jun/2016:15:19:06 +0530] "GET /StayBookish/img/about/3.jpg HTTP/1.1" 304 -
127.0.0.1 - - [10/Jun/2016:15:19:06 +0530] "GET /StayBookish/img/team/2.jpg HTTP/1.1" 304 -
127.0.0.1 - - [10/Jun/2016:15:19:06 +0530] "GET /StayBookish/img/about/4.jpg HTTP/1.1" 304 -
127.0.0.1 - - [10/Jun/2016:15:19:06 +0530] "GET /StayBookish/img/team/1.jpg HTTP/1.1" 304 -
127.0.0.1 - - [10/Jun/2016:15:19:06 +0530] "GET /StayBookish/img/logos/themeforest.jpg HTTP/1.1" 304 -
127.0.0.1 - - [10/Jun/2016:15:19:06 +0530] "GET /StayBookish/img/logos/designmodo.jpg HTTP/1.1" 304 -
127.0.0.1 - - [10/Jun/2016:15:19:06 +0530] "GET /StayBookish/img/logos/envato.jpg HTTP/1.1" 304 -
127.0.0.1 - - [10/Jun/2016:15:19:06 +0530] "GET /StayBookish/img/team/3.jpg HTTP/1.1" 304 -
127.0.0.1 - - [10/Jun/2016:15:19:06 +0530] "GET /StayBookish/img/logos/creative-market.jpg HTTP/1.1" 304 -
127.0.0.1 - - [10/Jun/2016:15:19:06 +0530] "GET /StayBookish/img/header-bg.jpg HTTP/1.1" 304 -
127.0.0.1 - - [10/Jun/2016:15:19:06 +0530] "GET /StayBookish/img/map-image.png HTTP/1.1" 304 -
127.0.0.1 - - [10/Jun/2016:15:29:16 +0530] "GET /StayBookish/index.jsp HTTP/1.1" 200 25987
127.0.0.1 - - [10/Jun/2016:15:29:16 +0530] "GET /StayBookish/css/bootstrap.min.css HTTP/1.1" 304 -
127.0.0.1 - - [10/Jun/2016:15:29:16 +0530] "GET /StayBookish/css/agency.css HTTP/1.1" 304 -
127.0.0.1 - - [10/Jun/2016:15:29:16 +0530] "GET /StayBookish/font-awesome/css/font-awesome.min.css HTTP/1.1" 304 -
127.0.0.1 - - [10/Jun/2016:15:29:16 +0530] "GET /StayBookish/js/classie.js HTTP/1.1" 304 -
127.0.0.1 - - [10/Jun/2016:15:29:16 +0530] "GET /StayBookish/js/jquery.js HTTP/1.1" 304 -
127.0.0.1 - - [10/Jun/2016:15:29:16 +0530] "GET /StayBookish/js/bootstrap.min.js HTTP/1.1" 304 -
127.0.0.1 - - [10/Jun/2016:15:29:16 +0530] "GET /StayBookish/js/cbpAnimatedHeader.js HTTP/1.1" 304 -
127.0.0.1 - - [10/Jun/2016:15:29:16 +0530] "GET /StayBookish/js/jqBootstrapValidation.js HTTP/1.1" 304 -
127.0.0.1 - - [10/Jun/2016:15:29:16 +0530] "GET /StayBookish/js/contact_me.js HTTP/1.1" 304 -
127.0.0.1 - - [10/Jun/2016:15:29:16 +0530] "GET /StayBookish/js/agency.js HTTP/1.1" 304 -
127.0.0.1 - - [10/Jun/2016:15:29:16 +0530] "GET /StayBookish/img/about/2.jpeg HTTP/1.1" 200 10471
127.0.0.1 - - [10/Jun/2016:15:29:16 +0530] "GET /StayBookish/img/about/1.jpeg HTTP/1.1" 200 12487
127.0.0.1 - - [10/Jun/2016:15:29:16 +0530] "GET /StayBookish/img/portfolio/treehouse-preview.png HTTP/1.1" 404 1045
127.0.0.1 - - [10/Jun/2016:15:29:16 +0530] "GET /StayBookish/img/portfolio/roundicons-free.png HTTP/1.1" 404 1041
127.0.0.1 - - [10/Jun/2016:15:29:16 +0530] "GET /StayBookish/img/portfolio/escape-preview.png HTTP/1.1" 404 1039
127.0.0.1 - - [10/Jun/2016:15:29:16 +0530] "GET /StayBookish/img/portfolio/startup-framework-preview.png HTTP/1.1" 404 1061
127.0.0.1 - - [10/Jun/2016:15:29:16 +0530] "GET /StayBookish/img/portfolio/golden-preview.png HTTP/1.1" 404 1039
127.0.0.1 - - [10/Jun/2016:15:29:16 +0530] "GET /StayBookish/img/team/1.jpg HTTP/1.1" 304 -
127.0.0.1 - - [10/Jun/2016:15:29:16 +0530] "GET /StayBookish/img/logos/designmodo.jpg HTTP/1.1" 304 -
127.0.0.1 - - [10/Jun/2016:15:29:16 +0530] "GET /StayBookish/img/team/3.jpg HTTP/1.1" 304 -
127.0.0.1 - - [10/Jun/2016:15:29:16 +0530] "GET /StayBookish/img/logos/envato.jpg HTTP/1.1" 304 -
127.0.0.1 - - [10/Jun/2016:15:29:16 +0530] "GET /StayBookish/img/logos/creative-market.jpg HTTP/1.1" 304 -
127.0.0.1 - - [10/Jun/2016:15:29:16 +0530] "GET /StayBookish/img/logos/themeforest.jpg HTTP/1.1" 304 -
127.0.0.1 - - [10/Jun/2016:15:29:16 +0530] "GET /StayBookish/img/team/2.jpg HTTP/1.1" 304 -
127.0.0.1 - - [10/Jun/2016:15:29:16 +0530] "GET /StayBookish/img/portfolio/dreams-preview.png HTTP/1.1" 404 1039
127.0.0.1 - - [10/Jun/2016:15:29:16 +0530] "GET /StayBookish/img/header-bg.jpg HTTP/1.1" 304 -
127.0.0.1 - - [10/Jun/2016:15:29:16 +0530] "GET /StayBookish/img/map-image.png HTTP/1.1" 304 -
127.0.0.1 - - [10/Jun/2016:15:30:34 +0530] "GET /StayBookish/index.jsp HTTP/1.1" 200 22743
127.0.0.1 - - [10/Jun/2016:15:30:34 +0530] "GET /StayBookish/css/bootstrap.min.css HTTP/1.1" 304 -
127.0.0.1 - - [10/Jun/2016:15:30:34 +0530] "GET /StayBookish/css/agency.css HTTP/1.1" 304 -
127.0.0.1 - - [10/Jun/2016:15:30:34 +0530] "GET /StayBookish/font-awesome/css/font-awesome.min.css HTTP/1.1" 304 -
127.0.0.1 - - [10/Jun/2016:15:30:34 +0530] "GET /StayBookish/js/jquery.js HTTP/1.1" 304 -
127.0.0.1 - - [10/Jun/2016:15:30:34 +0530] "GET /StayBookish/js/bootstrap.min.js HTTP/1.1" 304 -
127.0.0.1 - - [10/Jun/2016:15:30:34 +0530] "GET /StayBookish/js/classie.js HTTP/1.1" 304 -
127.0.0.1 - - [10/Jun/2016:15:30:34 +0530] "GET /StayBookish/js/cbpAnimatedHeader.js HTTP/1.1" 304 -
127.0.0.1 - - [10/Jun/2016:15:30:34 +0530] "GET /StayBookish/js/jqBootstrapValidation.js HTTP/1.1" 304 -
127.0.0.1 - - [10/Jun/2016:15:30:34 +0530] "GET /StayBookish/js/contact_me.js HTTP/1.1" 304 -
127.0.0.1 - - [10/Jun/2016:15:30:34 +0530] "GET /StayBookish/js/agency.js HTTP/1.1" 304 -
127.0.0.1 - - [10/Jun/2016:15:30:34 +0530] "GET /StayBookish/img/portfolio/roundicons-free.png HTTP/1.1" 404 1041
127.0.0.1 - - [10/Jun/2016:15:30:34 +0530] "GET /StayBookish/img/portfolio/treehouse-preview.png HTTP/1.1" 404 1045
127.0.0.1 - - [10/Jun/2016:15:30:34 +0530] "GET /StayBookish/img/portfolio/startup-framework-preview.png HTTP/1.1" 404 1061
127.0.0.1 - - [10/Jun/2016:15:30:34 +0530] "GET /StayBookish/img/portfolio/golden-preview.png HTTP/1.1" 404 1039
127.0.0.1 - - [10/Jun/2016:15:30:34 +0530] "GET /StayBookish/img/portfolio/dreams-preview.png HTTP/1.1" 404 1039
127.0.0.1 - - [10/Jun/2016:15:30:34 +0530] "GET /StayBookish/img/portfolio/escape-preview.png HTTP/1.1" 404 1039
127.0.0.1 - - [10/Jun/2016:15:30:34 +0530] "GET /StayBookish/img/logos/creative-market.jpg HTTP/1.1" 304 -
127.0.0.1 - - [10/Jun/2016:15:30:34 +0530] "GET /StayBookish/img/about/2.jpeg HTTP/1.1" 304 -
127.0.0.1 - - [10/Jun/2016:15:30:34 +0530] "GET /StayBookish/img/about/1.jpeg HTTP/1.1" 304 -
127.0.0.1 - - [10/Jun/2016:15:30:34 +0530] "GET /StayBookish/img/logos/designmodo.jpg HTTP/1.1" 304 -
127.0.0.1 - - [10/Jun/2016:15:30:34 +0530] "GET /StayBookish/img/logos/themeforest.jpg HTTP/1.1" 304 -
127.0.0.1 - - [10/Jun/2016:15:30:34 +0530] "GET /StayBookish/img/logos/envato.jpg HTTP/1.1" 304 -
127.0.0.1 - - [10/Jun/2016:15:30:34 +0530] "GET /StayBookish/img/header-bg.jpg HTTP/1.1" 304 -
127.0.0.1 - - [10/Jun/2016:15:30:34 +0530] "GET /StayBookish/img/map-image.png HTTP/1.1" 304 -
